trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear
10423672,6/30/2016 19:29,6/30/2016 19:56,4376,1596,243,Lincoln Ave & Leavitt St,464,Damen Ave & Foster Ave,Subscriber,Female,1989
10423554,6/30/2016 19:24,6/30/2016 19:36,570,706,505,Winchester Ave & Elston Ave,490,Troy St & Elston Ave,Subscriber,Male,1973
10423439,6/30/2016 19:19,6/30/2016 19:39,5518,1204,76,Lake Shore Dr & Monroe St,85,Michigan Ave & Oak St,Customer,,
10423314,6/30/2016 19:14,6/30/2016 19:36,4713,1308,289,Wells St & Concord Ln,69,Damen Ave & Pierce Ave,Customer,,
10423173,6/30/2016 19:09,6/30/2016 19:26,942,1039,85,Michigan Ave & Oak St,34,Cannon Dr & Fullerton Ave,Customer,,
10423052,6/30/2016 19:03,6/30/2016 19:16,238,782,43,Michigan Ave & Washington St,3,Shedd Aquarium,Subscriber,Male,1990
10422941,6/30/2016 18:59,6/30/2016 19:11,507,691,55,Halsted St & Roosevelt Rd,208,Ashland Ave & 21st St,Subscriber,Male,1960
10422829,6/30/2016 18:55,6/30/2016 19:21,4086,1565,504,Campbell Ave & Fullerton Ave,291,Wells St & Evergreen Ave,Subscriber,Male,1981
10422713,6/30/2016 18:50,6/30/2016 19:16,3913,1560,176,Clark St & Elm St,162,Damen Ave & Wellington Ave,Subscriber,Male,1989
10422602,6/30/2016 18:47,6/30/2016 18:55,5599,495,127,Lincoln Ave & Fullerton Ave,127,Lincoln Ave & Fullerton Ave,Customer,,
10422487,6/30/2016 18:42,6/30/2016 18:46,530,211,338,Calumet Ave & 18th St,168,Michigan Ave & 14th St,Subscriber,Male,1983
10422349,6/30/2016 18:38,6/30/2016 18:46,4223,480,98,LaSalle St & Washington St,133,Kingsbury St & Kinzie St,Subscriber,Male,1978
10422234,6/30/2016 18:33,6/30/2016 18:49,2454,979,35,Streeter Dr & Grand Ave,85,Michigan Ave & Oak St,Customer,,
10422125,6/30/2016 18:28,6/30/2016 18:41,2909,749,317,Wood St & Taylor St,107,Desplaines St & Jackson Blvd,Subscriber,Male,1984
10422014,6/30/2016 18:25,6/30/2016 18:35,3247,586,465,Marine Dr & Ainslie St,249,Montrose Harbor,Subscriber,Male,1988
10421891,6/30/2016 18:21,6/30/2016 18:35,2802,795,157,Lake Shore Dr & Wellington Ave,268,Lake Shore Dr & North Blvd,Subscriber,Male,1981
10421767,6/30/2016 18:18,6/30/2016 18:30,5267,722,303,Broadway & Cornelia Ave,144,Larrabee St & Webster Ave,Subscriber,Male,1989
10421651,6/30/2016 18:14,6/30/2016 18:18,5276,238,238,Ravenswood Ave & Montrose Ave (*),243,Lincoln Ave & Leavitt St,Subscriber,Female,1989
10421520,6/30/2016 18:11,6/30/2016 18:24,5469,817,223,Clifton Ave & Armitage Ave,268,Lake Shore Dr & North Blvd,Subscriber,Female,1978
10421409,6/30/2016 18:07,6/30/2016 18:21,798,788,111,Sedgwick St & Huron St,35,Streeter Dr & Grand Ave,Subscriber,Female,1992
10421301,6/30/2016 18:04,6/30/2016 18:29,1160,1498,33,State St & Van Buren St,280,Morgan St & 31st St,Subscriber,Female,1984
10421195,6/30/2016 18:01,6/30/2016 18:20,905,1179,287,Franklin St & Monroe St,338,Calumet Ave & 18th St,Subscriber,Male,1980
10421087,6/30/2016 17:57,6/30/2016 18:10,3580,760,35,Streeter Dr & Grand Ave,90,Millennium Park,Subscriber,Female,1968
10420972,6/30/2016 17:54,6/30/2016 18:27,1104,1977,90,Millennium Park,268,Lake Shore Dr & North Blvd,Customer,,
10420847,6/30/2016 17:51,6/30/2016 17:57,1548,354,5,State St & Harrison St,255,Indiana Ave & Roosevelt Rd,Subscriber,Male,1978
10420710,6/30/2016 17:48,6/30/2016 17:59,1882,646,41,Federal St & Polk St,90,Millennium Park,Subscriber,Female,1978
10420586,6/30/2016 17:45,6/30/2016 18:02,2660,996,40,LaSalle St & Adams St,140,Dearborn Pkwy & Delaware Pl,Subscriber,Female,1990
10420473,6/30/2016 17:41,6/30/2016 18:03,1651,1320,38,Clark St & Lake St,168,Michigan Ave & 14th St,Subscriber,Female,1956
10420363,6/30/2016 17:38,6/30/2016 17:55,1649,976,287,Franklin St & Monroe St,172,Rush St & Cedar St,Subscriber,Male,1990
10420245,6/30/2016 17:36,6/30/2016 17:44,307,478,58,Marshfield Ave & Cortland St,158,Milwaukee Ave & Wabansia Ave,Subscriber,Male,1983
10420131,6/30/2016 17:32,6/30/2016 17:39,2949,390,35,Streeter Dr & Grand Ave,199,Wabash Ave & Grand Ave,Subscriber,Male,1968
10420021,6/30/2016 17:30,6/30/2016 17:42,5642,726,254,Pine Grove Ave & Irving Park Rd,229,Southport Ave & Roscoe St,Subscriber,Female,1968
10419912,6/30/2016 17:27,6/30/2016 17:44,2890,1048,180,Ritchie Ct & Banks St,177,Theater on the Lake,Subscriber,Male,1987
10419804,6/30/2016 17:24,6/30/2016 17:36,1357,712,199,Wabash Ave & Grand Ave,91,Clinton St & Washington Blvd,Subscriber,Male,1968
10419692,6/30/2016 17:21,6/30/2016 17:27,5682,344,46,Wells St & Walton St,161,Rush St & Superior St,Subscriber,Male,1988
10419579,6/30/2016 17:18,6/30/2016 17:35,2121,1017,181,LaSalle St & Illinois St,17,Wood St & Division St,Subscriber,Male,1988
10419459,6/30/2016 17:16,6/30/2016 17:30,978,826,223,Clifton Ave & Armitage Ave,88,May St & Randolph St,Subscriber,Male,1979
10419351,6/30/2016 17:13,6/30/2016 17:29,5852,949,283,LaSalle St & Jackson Blvd,4,Burnham Harbor,Subscriber,Male,1990
10419240,6/30/2016 17:10,6/30/2016 17:15,409,286,240,Sheridan Rd & Irving Park Rd,304,Broadway & Waveland Ave,Subscriber,Male,1984
10419126,6/30/2016 17:08,6/30/2016 17:18,1956,611,52,Michigan Ave & Lake St,91,Clinton St & Washington Blvd,Subscriber,Male,1975
10419017,6/30/2016 17:06,6/30/2016 17:15,950,538,316,Damen Ave & Sunnyside Ave,475,Washtenaw Ave & Lawrence Ave,Subscriber,Male,1982
10418913,6/30/2016 17:03,6/30/2016 17:16,312,741,81,Daley Center Plaza,74,Kingsbury St & Erie St,Subscriber,Male,1957
10418807,6/30/2016 17:01,6/30/2016 17:46,706,2692,197,Michigan Ave & Madison St,3,Shedd Aquarium,Customer,,
10418700,6/30/2016 16:58,6/30/2016 17:06,4472,467,57,Clinton St & Roosevelt Rd,241,Morgan St & Polk St,Subscriber,Male,1966
10418591,6/30/2016 16:55,6/30/2016 17:04,2318,533,133,Kingsbury St & Kinzie St,176,Clark St & Elm St,Subscriber,Male,1990
10418482,6/30/2016 16:52,6/30/2016 17:05,3597,763,268,Lake Shore Dr & North Blvd,334,Lake Shore Dr & Belmont Ave,Subscriber,Male,1988
10418364,6/30/2016 16:50,6/30/2016 17:06,2857,994,147,Indiana Ave & 26th St,108,Halsted St & Polk St,Subscriber,Male,1986
10418253,6/30/2016 16:46,6/30/2016 17:06,5878,1155,112,Green St & Randolph St,130,Damen Ave & Division St,Subscriber,Male,1982
10418135,6/30/2016 16:42,6/30/2016 16:55,3442,739,130,Damen Ave & Division St,215,Damen Ave & Madison St,Subscriber,Male,1985
10418007,6/30/2016 16:38,6/30/2016 16:53,1147,914,237,MLK Jr Dr & 29th St,120,Wentworth Ave & Archer Ave,Customer,,
10417901,6/30/2016 16:35,6/30/2016 16:50,238,897,192,Canal St & Adams St,301,Clark St & Schiller St,Subscriber,Male,1970
10417789,6/30/2016 16:31,6/30/2016 16:38,5021,441,47,State St & Kinzie St,174,Canal St & Madison St,Subscriber,Male,1989
10417661,6/30/2016 16:26,6/30/2016 16:57,5216,1885,177,Theater on the Lake,35,Streeter Dr & Grand Ave,Customer,,
10417540,6/30/2016 16:21,6/30/2016 16:38,2330,1020,174,Canal St & Madison St,376,Artesian Ave & Hubbard St,Subscriber,Male,1959
10417430,6/30/2016 16:18,6/30/2016 16:21,2829,217,68,Clinton St & Tilden St,175,Wells St & Polk St,Subscriber,Male,1985
10417320,6/30/2016 16:13,6/30/2016 16:25,4245,731,329,Lake Shore Dr & Diversey Pkwy,176,Clark St & Elm St,Subscriber,Male,1988
10417207,6/30/2016 16:07,6/30/2016 16:32,3849,1486,268,Lake Shore Dr & North Blvd,98,LaSalle St & Washington St,Customer,,
10417099,6/30/2016 16:02,6/30/2016 16:19,5877,998,20,Sheffield Ave & Kingsbury St,192,Canal St & Adams St,Subscriber,Male,1975
10416981,6/30/2016 15:58,6/30/2016 16:06,4959,490,43,Michigan Ave & Washington St,174,Canal St & Madison St,Subscriber,Male,1980
10416863,6/30/2016 15:53,6/30/2016 16:02,2262,508,89,Financial Pl & Congress Pkwy,77,Clinton St & Madison St,Subscriber,Male,1962
10416753,6/30/2016 15:49,6/30/2016 16:52,3235,3813,77,Clinton St & Madison St,174,Canal St & Madison St,Customer,,
10416646,6/30/2016 15:43,6/30/2016 16:00,6,991,4,Burnham Harbor,76,Lake Shore Dr & Monroe St,Customer,,
10416524,6/30/2016 15:37,6/30/2016 15:45,5622,448,100,Orleans St & Merchandise Mart Plaza,192,Canal St & Adams St,Subscriber,Male,1967
10416395,6/30/2016 15:32,6/30/2016 15:40,163,507,164,Franklin St & Lake St,211,St. Clair St & Erie St,Subscriber,Male,1966
10416277,6/30/2016 15:25,6/30/2016 15:50,5573,1483,153,Southport Ave & Wellington Ave,177,Theater on the Lake,Customer,,
10416134,6/30/2016 15:18,6/30/2016 15:39,4871,1284,255,Indiana Ave & Roosevelt Rd,321,Wabash Ave & 8th St,Subscriber,Male,1966
10416003,6/30/2016 15:12,6/30/2016 15:26,403,866,97,Museum Campus,284,Michigan Ave & Jackson Blvd,Subscriber,Female,1991
10415864,6/30/2016 15:04,6/30/2016 15:27,4631,1352,199,Wabash Ave & Grand Ave,327,Sheffield Ave & Webster Ave,Subscriber,Female,1995
10415752,6/30/2016 14:57,6/30/2016 15:30,3742,1948,195,Columbus Dr & Randolph St,291,Wells St & Evergreen Ave,Customer,,
10415611,6/30/2016 14:50,6/30/2016 14:55,5716,306,40,LaSalle St & Adams St,77,Clinton St & Madison St,Subscriber,Male,1987
10415477,6/30/2016 14:42,6/30/2016 14:53,1433,701,177,Theater on the Lake,85,Michigan Ave & Oak St,Subscriber,Male,1967
10415354,6/30/2016 14:34,6/30/2016 14:40,5154,374,103,Clinton St & Polk St (*),73,Jefferson St & Monroe St,Subscriber,Male,1984
10415237,6/30/2016 14:26,6/30/2016 14:34,4862,421,199,Wabash Ave & Grand Ave,111,Sedgwick St & Huron St,Subscriber,Male,1981
10415123,6/30/2016 14:19,6/30/2016 14:43,3580,1474,85,Michigan Ave & Oak St,220,Hampden Ct & Diversey Pkwy,Customer,,
10415008,6/30/2016 14:11,6/30/2016 14:18,5062,475,2,Michigan Ave & Balbo Ave,45,Michigan Ave & Congress Pkwy,Customer,,
10414891,6/30/2016 14:02,6/30/2016 14:17,370,869,329,Lake Shore Dr & Diversey Pkwy,154,Southport Ave & Belmont Ave,Subscriber,Female,1985
10414781,6/30/2016 13:55,6/30/2016 14:12,4026,985,304,Broadway & Waveland Ave,254,Pine Grove Ave & Irving Park Rd,Customer,,
10414667,6/30/2016 13:49,6/30/2016 13:55,5795,305,545,Kostner Ave & Adams St,537,Kenton Ave & Madison St,Customer,,
10414552,6/30/2016 13:43,6/30/2016 13:48,3016,340,60,Dayton St & North Ave,359,Larrabee St & Division St,Subscriber,Female,1993
10414412,6/30/2016 13:35,6/30/2016 13:39,771,242,108,Halsted St & Polk St,68,Clinton St & Tilden St,Subscriber,Male,1990
10414280,6/30/2016 13:27,6/30/2016 13:34,193,431,164,Franklin St & Lake St,199,Wabash Ave & Grand Ave,Subscriber,Male,1986
10414138,6/30/2016 13:19,6/30/2016 13:26,3573,435,41,Federal St & Polk St,59,Wabash Ave & Roosevelt Rd,Subscriber,Female,1978
10414013,6/30/2016 13:13,6/30/2016 13:20,3999,411,48,Larrabee St & Kingsbury St,56,Desplaines St & Kinzie St,Subscriber,Male,1981
10413898,6/30/2016 13:04,6/30/2016 13:09,4163,272,37,Dearborn St & Adams St,81,Daley Center Plaza,Subscriber,Female,1959
10413782,6/30/2016 12:55,6/30/2016 13:04,2463,513,233,Sangamon St & Washington Blvd (*),98,LaSalle St & Washington St,Subscriber,Male,1986
10413665,6/30/2016 12:48,6/30/2016 12:51,4006,196,37,Dearborn St & Adams St,81,Daley Center Plaza,Subscriber,Male,1993
10413539,6/30/2016 12:40,6/30/2016 12:54,5787,814,301,Clark St & Schiller St,191,Canal St & Monroe St (*),Subscriber,Male,1970
10413431,6/30/2016 12:33,6/30/2016 13:24,1257,3076,245,Clarendon Ave & Junior Ter,26,McClurg Ct & Illinois St,Customer,,
10413320,6/30/2016 12:25,6/30/2016 12:53,2406,1648,249,Montrose Harbor,34,Cannon Dr & Fullerton Ave,Customer,,
10413198,6/30/2016 12:20,6/30/2016 12:29,5018,557,493,Western Ave & Roscoe St,230,Lincoln Ave & Roscoe St,Subscriber,Male,1992
10413063,6/30/2016 12:12,6/30/2016 12:24,1756,735,43,Michigan Ave & Washington St,59,Wabash Ave & Roosevelt Rd,Subscriber,Male,1964
10412923,6/30/2016 12:05,6/30/2016 12:14,2440,554,66,Clinton St & Lake St,47,State St & Kinzie St,Subscriber,Male,1964
10412797,6/30/2016 11:58,6/30/2016 12:17,4318,1159,497,Kimball Ave & Belmont Ave,226,Racine Ave & Belmont Ave,Subscriber,Female,1988
10412657,6/30/2016 11:49,6/30/2016 12:09,4080,1227,370,Calumet Ave & 21st St,164,Franklin St & Lake St,Subscriber,Male,1989
10412540,6/30/2016 11:41,6/30/2016 11:45,2716,258,197,Michigan Ave & Madison St,195,Columbus Dr & Randolph St,Subscriber,Male,1982
10412421,6/30/2016 11:33,6/30/2016 11:49,5828,1017,341,Adler Planetarium,2,Michigan Ave & Balbo Ave,Customer,,
10412289,6/30/2016 11:23,6/30/2016 11:41,4930,1085,417,Cornell Ave & Hyde Park Blvd,420,Ellis Ave & 55th St,Subscriber,Male,1969
10412155,6/30/2016 11:14,6/30/2016 11:21,2092,386,18,Wacker Dr & Washington St,181,LaSalle St & Illinois St,Subscriber,Male,1972
10412034,6/30/2016 11:06,6/30/2016 11:15,5303,561,56,Desplaines St & Kinzie St,186,Ogden Ave & Race Ave,Subscriber,Male,1989
10411906,6/30/2016 10:53,6/30/2016 12:18,4247,5079,249,Montrose Harbor,249,Montrose Harbor,Customer,,
10411776,6/30/2016 10:43,6/30/2016 11:03,3499,1224,134,Peoria St & Jackson Blvd,158,Milwaukee Ave & Wabansia Ave,Subscriber,Male,1986
10411652,6/30/2016 10:31,6/30/2016 10:46,5138,911,255,Indiana Ave & Roosevelt Rd,99,Lake Shore Dr & Ohio St,Subscriber,Male,1982
10411521,6/30/2016 10:21,6/30/2016 10:37,3201,960,304,Broadway & Waveland Ave,313,Lakeview Ave & Fullerton Pkwy,Subscriber,Male,1992
10411360,6/30/2016 10:11,6/30/2016 10:19,2866,474,113,Bissell St & Armitage Ave,58,Marshfield Ave & Cortland St,Customer,,
10411221,6/30/2016 9:59,6/30/2016 10:11,4151,683,49,Dearborn St & Monroe St,56,Desplaines St & Kinzie St,Subscriber,Female,1992
10411078,6/30/2016 9:48,6/30/2016 9:59,5807,703,26,McClurg Ct & Illinois St,23,Orleans St & Elm St (*),Subscriber,Male,1988
10410950,6/30/2016 9:38,6/30/2016 9:51,1979,781,71,Morgan St & Lake St,197,Michigan Ave & Madison St,Subscriber,Male,1982
10410828,6/30/2016 9:28,6/30/2016 9:44,1847,952,55,Halsted St & Roosevelt Rd,48,Larrabee St & Kingsbury St,Subscriber,Male,1981
10410708,6/30/2016 9:19,6/30/2016 9:35,1841,931,300,Broadway & Barry Ave,331,Halsted St & Blackhawk St (*),Subscriber,Male,1985
10410591,6/30/2016 9:12,6/30/2016 9:27,5360,872,186,Ogden Ave & Race Ave,145,Mies van der Rohe Way & Chestnut St,Subscriber,Male,1988
10410460,6/30/2016 9:07,6/30/2016 9:19,5807,741,283,LaSalle St & Jackson Blvd,26,McClurg Ct & Illinois St,Subscriber,Male,1988
10410307,6/30/2016 9:01,6/30/2016 9:09,4826,472,18,Wacker Dr & Washington St,264,Stetson Ave & South Water St,Subscriber,Male,1978
10410156,6/30/2016 8:56,6/30/2016 9:16,5054,1178,192,Canal St & Adams St,145,Mies van der Rohe Way & Chestnut St,Subscriber,Male,1990
10410027,6/30/2016 8:51,6/30/2016 9:05,3466,862,80,Aberdeen St & Monroe St,81,Daley Center Plaza,Subscriber,Male,1975
10409904,6/30/2016 8:46,6/30/2016 8:56,4183,605,198,Green St & Madison St,81,Daley Center Plaza,Subscriber,Male,1984
10409779,6/30/2016 8:43,6/30/2016 9:04,578,1287,272,Indiana Ave & 31st St,287,Franklin St & Monroe St,Subscriber,Male,1971
10409646,6/30/2016 8:38,6/30/2016 8:45,5000,411,134,Peoria St & Jackson Blvd,18,Wacker Dr & Washington St,Subscriber,Female,1988
10409527,6/30/2016 8:34,6/30/2016 8:45,2053,663,145,Mies van der Rohe Way & Chestnut St,66,Clinton St & Lake St,Subscriber,Male,1989
10409416,6/30/2016 8:30,6/30/2016 8:40,5827,587,284,Michigan Ave & Jackson Blvd,107,Desplaines St & Jackson Blvd,Subscriber,Male,1977
10409301,6/30/2016 8:26,6/30/2016 8:30,1894,255,73,Jefferson St & Monroe St,68,Clinton St & Tilden St,Subscriber,Male,1982
10409184,6/30/2016 8:22,6/30/2016 8:32,1461,596,110,Dearborn St & Erie St,66,Clinton St & Lake St,Subscriber,Male,1991
10409059,6/30/2016 8:18,6/30/2016 8:34,4881,978,154,Southport Ave & Belmont Ave,23,Orleans St & Elm St (*),Subscriber,Female,1981
10408925,6/30/2016 8:13,6/30/2016 8:19,5780,342,214,Damen Ave & Grand Ave,119,Ashland Ave & Lake St,Subscriber,Male,1978
10408807,6/30/2016 8:09,6/30/2016 8:23,3748,853,192,Canal St & Adams St,264,Stetson Ave & South Water St,Subscriber,Female,1960
10408700,6/30/2016 8:05,6/30/2016 8:10,3886,302,75,Canal St & Jackson Blvd,414,Canal St & Taylor St,Subscriber,Male,1987
10408591,6/30/2016 8:01,6/30/2016 8:12,2648,633,321,Wabash Ave & 8th St,287,Franklin St & Monroe St,Subscriber,Female,1993
10408460,6/30/2016 7:57,6/30/2016 8:08,5700,677,340,Clark St & Wrightwood Ave,223,Clifton Ave & Armitage Ave,Subscriber,Male,1957
10408326,6/30/2016 7:52,6/30/2016 8:04,2138,718,510,Spaulding Ave & Division St,69,Damen Ave & Pierce Ave,Subscriber,Male,1988
10408196,6/30/2016 7:48,6/30/2016 8:05,1406,1041,192,Canal St & Adams St,273,Michigan Ave & 18th St,Subscriber,Male,1995
10408085,6/30/2016 7:44,6/30/2016 7:52,1437,452,191,Canal St & Monroe St (*),33,State St & Van Buren St,Subscriber,Male,1959
10407974,6/30/2016 7:39,6/30/2016 7:52,4634,786,91,Clinton St & Washington Blvd,173,Mies van der Rohe Way & Chicago Ave,Subscriber,Female,1969
10407695,6/30/2016 7:34,6/30/2016 7:45,3085,656,91,Clinton St & Washington Blvd,106,State St & Pearson St,Subscriber,Male,1985
10407574,6/30/2016 7:29,6/30/2016 7:52,4964,1414,340,Clark St & Wrightwood Ave,286,Franklin St & Quincy St,Subscriber,Female,1988
10407462,6/30/2016 7:24,6/30/2016 7:31,4449,448,493,Western Ave & Roscoe St,230,Lincoln Ave & Roscoe St,Subscriber,Male,1979
10407344,6/30/2016 7:18,6/30/2016 7:33,3425,854,142,McClurg Ct & Erie St,66,Clinton St & Lake St,Subscriber,Male,1958
10407225,6/30/2016 7:12,6/30/2016 7:21,1337,552,111,Sedgwick St & Huron St,75,Canal St & Jackson Blvd,Subscriber,Male,1985
10407117,6/30/2016 7:06,6/30/2016 7:14,3653,508,68,Clinton St & Tilden St,37,Dearborn St & Adams St,Subscriber,Male,1979
10406979,6/30/2016 6:56,6/30/2016 7:02,3146,377,56,Desplaines St & Kinzie St,91,Clinton St & Washington Blvd,Subscriber,Male,1986
10406871,6/30/2016 6:48,6/30/2016 6:52,4089,245,138,Clybourn Ave & Division St,331,Halsted St & Blackhawk St (*),Subscriber,Male,1990
10406758,6/30/2016 6:39,6/30/2016 6:51,2091,741,24,Fairbanks Ct & Grand Ave,91,Clinton St & Washington Blvd,Subscriber,Male,1976
10406654,6/30/2016 6:26,6/30/2016 6:30,533,219,220,Hampden Ct & Diversey Pkwy,13,Wilton Ave & Diversey Pkwy,Subscriber,Male,1991
10406529,6/30/2016 6:13,6/30/2016 6:22,4570,589,91,Clinton St & Washington Blvd,264,Stetson Ave & South Water St,Subscriber,Male,1949
10406421,6/30/2016 5:54,6/30/2016 5:57,3388,218,227,Southport Ave & Waveland Ave,114,Sheffield Ave & Addison St,Subscriber,Male,1989
10406312,6/30/2016 5:02,6/30/2016 5:42,428,2450,294,Broadway & Berwyn Ave,284,Michigan Ave & Jackson Blvd,Subscriber,Male,1991
10406206,6/30/2016 1:14,6/30/2016 1:26,3334,765,5,State St & Harrison St,89,Financial Pl & Congress Pkwy,Customer,,
10426638,6/30/2016 23:55,7/1/2016 0:40,4579,2713,177,Theater on the Lake,340,Clark St & Wrightwood Ave,Customer,,
10426528,6/30/2016 23:23,6/30/2016 23:32,4057,506,240,Sheridan Rd & Irving Park Rd,304,Broadway & Waveland Ave,Subscriber,Male,1979
10426396,6/30/2016 23:04,6/30/2016 23:09,5706,297,317,Wood St & Taylor St,22,May St & Taylor St,Subscriber,Male,1994
10426255,6/30/2016 22:42,6/30/2016 23:03,708,1236,249,Montrose Harbor,303,Broadway & Cornelia Ave,Customer,,
10426124,6/30/2016 22:26,6/30/2016 22:43,1716,1009,332,Halsted St & Diversey Pkwy,114,Sheffield Ave & Addison St,Customer,,
10425985,6/30/2016 22:14,6/30/2016 22:24,4203,549,114,Sheffield Ave & Addison St,332,Halsted St & Diversey Pkwy,Subscriber,Female,1964
10425845,6/30/2016 22:00,6/30/2016 22:17,2214,982,87,Racine Ave & Fullerton Ave,332,Halsted St & Diversey Pkwy,Subscriber,Male,1966
10425726,6/30/2016 21:48,6/30/2016 22:29,1151,2447,142,McClurg Ct & Erie St,268,Lake Shore Dr & North Blvd,Customer,,
10425618,6/30/2016 21:37,6/30/2016 21:56,5183,1180,597,Chicago Ave & Washington St,596,Benson Ave & Church St,Subscriber,Female,1988
10425479,6/30/2016 21:26,6/30/2016 21:48,3547,1354,472,Lincoln Ave & Winona St,479,Drake Ave & Montrose Ave,Customer,,
10425359,6/30/2016 21:16,6/30/2016 21:33,1421,1011,464,Damen Ave & Foster Ave,474,Christiana Ave & Lawrence Ave,Subscriber,Female,1989
10425231,6/30/2016 21:07,6/30/2016 21:19,3831,767,24,Fairbanks Ct & Grand Ave,289,Wells St & Concord Ln,Subscriber,Male,1984
10425091,6/30/2016 20:57,6/30/2016 21:12,5772,900,226,Racine Ave & Belmont Ave,113,Bissell St & Armitage Ave,Subscriber,Female,1986
10424976,6/30/2016 20:48,6/30/2016 20:57,4560,598,154,Southport Ave & Belmont Ave,229,Southport Ave & Roscoe St,Subscriber,Male,1991
10424852,6/30/2016 20:39,6/30/2016 20:47,2857,439,282,Halsted St & Maxwell St,19,Loomis St & Taylor St (*),Subscriber,Male,1993
10424731,6/30/2016 20:31,6/30/2016 20:42,5846,641,177,Theater on the Lake,67,Sheffield Ave & Fullerton Ave,Customer,,
10424598,6/30/2016 20:22,6/30/2016 20:34,3749,676,43,Michigan Ave & Washington St,176,Clark St & Elm St,Subscriber,Male,1993
10424469,6/30/2016 20:15,6/30/2016 20:20,957,329,38,Clark St & Lake St,110,Dearborn St & Erie St,Subscriber,Male,1984
10424346,6/30/2016 20:07,6/30/2016 20:17,1036,588,288,Larrabee St & Armitage Ave,188,Greenview Ave & Fullerton Ave,Subscriber,Male,1988
10424222,6/30/2016 19:59,6/30/2016 20:05,2048,342,157,Lake Shore Dr & Wellington Ave,300,Broadway & Barry Ave,Subscriber,Male,1990
10424093,6/30/2016 19:53,6/30/2016 20:08,4089,865,90,Millennium Park,140,Dearborn Pkwy & Delaware Pl,Subscriber,Female,1985
10423988,6/30/2016 19:48,6/30/2016 20:02,4241,851,220,Hampden Ct & Diversey Pkwy,303,Broadway & Cornelia Ave,Subscriber,Female,1985
10423883,6/30/2016 19:41,6/30/2016 19:50,4284,563,253,Clifton Ave & Lawrence Ave,254,Pine Grove Ave & Irving Park Rd,Subscriber,Male,1986
10423767,6/30/2016 19:35,6/30/2016 19:55,4646,1232,177,Theater on the Lake,7,Field Blvd & South Water St,Subscriber,Male,1990
10423662,6/30/2016 19:29,6/30/2016 19:44,5784,886,117,Wilton Ave & Belmont Ave,20,Sheffield Ave & Kingsbury St,Subscriber,Female,1989
10423542,6/30/2016 19:23,6/30/2016 19:27,5813,192,34,Cannon Dr & Fullerton Ave,329,Lake Shore Dr & Diversey Pkwy,Subscriber,Male,1960
10423424,6/30/2016 19:18,6/30/2016 19:29,5499,672,4,Burnham Harbor,45,Michigan Ave & Congress Pkwy,Subscriber,Male,1991
10423300,6/30/2016 19:13,6/30/2016 19:19,1430,362,423,University Ave & 57th St,322,Kimbark Ave & 53rd St,Customer,,
10423162,6/30/2016 19:08,6/30/2016 19:35,1640,1578,493,Western Ave & Roscoe St,268,Lake Shore Dr & North Blvd,Customer,,
10423041,6/30/2016 19:03,6/30/2016 19:25,4886,1327,224,Halsted St & Willow St,157,Lake Shore Dr & Wellington Ave,Subscriber,Female,1987
10422930,6/30/2016 18:59,6/30/2016 19:06,3110,435,232,Pine Grove Ave & Waveland Ave,245,Clarendon Ave & Junior Ter,Subscriber,Male,1981
10422818,6/30/2016 18:54,6/30/2016 19:13,2220,1112,197,Michigan Ave & Madison St,146,Loomis St & Jackson Blvd,Subscriber,Male,1963
10422702,6/30/2016 18:50,6/30/2016 19:01,4899,698,44,State St & Randolph St,172,Rush St & Cedar St,Subscriber,Female,1994
10422590,6/30/2016 18:46,6/30/2016 18:56,3529,620,334,Lake Shore Dr & Belmont Ave,256,Broadway & Sheridan Rd,Subscriber,Female,1987
10422475,6/30/2016 18:42,6/30/2016 19:05,5656,1366,376,Artesian Ave & Hubbard St,493,Western Ave & Roscoe St,Subscriber,Male,1991
10422336,6/30/2016 18:37,6/30/2016 19:01,604,1426,326,Clark St & Leland Ave,307,Southport Ave & Clybourn Ave,Customer,,
10422222,6/30/2016 18:32,6/30/2016 18:48,2127,924,99,Lake Shore Dr & Ohio St,268,Lake Shore Dr & North Blvd,Customer,,
10422115,6/30/2016 18:28,6/30/2016 19:17,4812,2948,485,Sawyer Ave & Irving Park Rd,296,Broadway & Belmont Ave,Subscriber,Female,1962
10422002,6/30/2016 18:25,6/30/2016 18:33,3645,511,110,Dearborn St & Erie St,99,Lake Shore Dr & Ohio St,Customer,,
10421879,6/30/2016 18:21,6/30/2016 18:28,331,413,164,Franklin St & Lake St,52,Michigan Ave & Lake St,Subscriber,Male,1985
10421756,6/30/2016 18:18,6/30/2016 18:45,2753,1677,73,Jefferson St & Monroe St,505,Winchester Ave & Elston Ave,Subscriber,Male,1974
10421637,6/30/2016 18:14,6/30/2016 18:20,5043,389,71,Morgan St & Lake St,91,Clinton St & Washington Blvd,Subscriber,Male,1972
10421507,6/30/2016 18:10,6/30/2016 18:27,5826,991,26,McClurg Ct & Illinois St,182,Wells St & Elm St,Subscriber,Female,1988
10421399,6/30/2016 18:07,6/30/2016 18:23,1084,934,344,Ravenswood Ave & Lawrence Ave,479,Drake Ave & Montrose Ave,Subscriber,Male,1978
10421291,6/30/2016 18:04,6/30/2016 18:29,4656,1524,3,Shedd Aquarium,35,Streeter Dr & Grand Ave,Customer,,
